shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
170014,50.495354,-104.684490,170001,4.353
170014,50.495353,-104.683979,170002,4.389
170014,50.495352,-104.683900,170003,4.395
170014,50.495351,-104.683859,170004,4.397
170014,50.495350,-104.683819,170005,4.400
170014,50.495347,-104.683779,170006,4.403
170014,50.495345,-104.683738,170007,4.406
170014,50.495343,-104.683697,170008,4.409
170014,50.495339,-104.683657,170009,4.412
170014,50.495335,-104.683616,170010,4.415
170014,50.495331,-104.683576,170011,4.418
170014,50.495326,-104.683535,170012,4.420
170014,50.495320,-104.683496,170013,4.423
170014,50.495315,-104.683457,170014,4.426
170014,50.495309,-104.683416,170015,4.429
170014,50.495302,-104.683376,170016,4.432
170014,50.495296,-104.683337,170017,4.435
170014,50.495288,-104.683299,170018,4.438
170014,50.495280,-104.683259,170019,4.441
170014,50.495272,-104.683220,170020,4.444
170014,50.495263,-104.683182,170021,4.447
170014,50.495254,-104.683144,170022,4.449
170014,50.495245,-104.683106,170023,4.452
170014,50.495235,-104.683068,170024,4.455
170014,50.495224,-104.683030,170025,4.458
170014,50.495214,-104.682993,170026,4.461
170014,50.495176,-104.682867,170027,4.471
170014,50.495139,-104.682729,170028,4.482
170014,50.495112,-104.682654,170029,4.488
170014,50.494998,-104.682270,170030,4.518
170014,50.494998,-104.682270,180001,4.518
170014,50.494982,-104.682215,180002,4.522
170014,50.494972,-104.682179,180003,4.525
170014,50.494961,-104.682141,180004,4.528
170014,50.494951,-104.682104,180005,4.531
170014,50.494942,-104.682066,180006,4.534
170014,50.494932,-104.682027,180007,4.537
170014,50.494923,-104.681989,180008,4.539
170014,50.494915,-104.681951,180009,4.542
170014,50.494907,-104.681911,180010,4.545
170014,50.494900,-104.681872,180011,4.548
170014,50.494893,-104.681832,180012,4.551
170014,50.494886,-104.681793,180013,4.554
170014,50.494880,-104.681753,180014,4.557
170014,50.494875,-104.681714,180015,4.560
170014,50.494869,-104.681673,180016,4.563
170014,50.494865,-104.681634,180017,4.565
170014,50.494860,-104.681593,180018,4.568
170014,50.494857,-104.681552,180019,4.571
170014,50.494853,-104.681513,180020,4.574
170014,50.494850,-104.681472,180021,4.577
170014,50.494848,-104.681431,180022,4.580
170014,50.494845,-104.681390,180023,4.583
170014,50.494844,-104.681349,180024,4.586
170014,50.494843,-104.681308,180025,4.588
170014,50.494842,-104.681228,180026,4.594
170014,50.494842,-104.680668,180027,4.634
170014,50.494840,-104.680530,180028,4.644
170014,50.494840,-104.679931,180029,4.686
170014,50.494840,-104.679931,190001,4.686
170014,50.494842,-104.675390,190002,5.008
170014,50.494842,-104.675390,200001,5.008
170014,50.494842,-104.674771,200002,5.052
170014,50.494842,-104.673324,200003,5.155
170014,50.494842,-104.673283,200004,5.158
170014,50.494842,-104.673242,200005,5.161
170014,50.494844,-104.673201,200006,5.163
170014,50.494846,-104.673162,200007,5.166
170014,50.494848,-104.673121,200008,5.169
170014,50.494850,-104.673080,200009,5.172
170014,50.494853,-104.673039,200010,5.175
170014,50.494856,-104.672998,200011,5.178
170014,50.494861,-104.672959,200012,5.181
170014,50.494865,-104.672918,200013,5.184
170014,50.494869,-104.672878,200014,5.186
170014,50.494872,-104.672859,200015,5.188
170014,50.494872,-104.672859,210001,5.188
170014,50.494875,-104.672837,210002,5.189
170014,50.494881,-104.672798,210003,5.192
170014,50.494886,-104.672758,210004,5.195
170014,50.494893,-104.672719,210005,5.198
170014,50.494900,-104.672679,210006,5.201
170014,50.494907,-104.672640,210007,5.204
170014,50.494915,-104.672602,210008,5.207
170014,50.494923,-104.672562,210009,5.210
170014,50.494941,-104.672486,210010,5.215
170014,50.494986,-104.672305,210011,5.229
170014,50.495011,-104.672205,210012,5.237
170014,50.495036,-104.672100,210013,5.245
170014,50.495146,-104.671650,210014,5.279
170014,50.495146,-104.671650,220001,5.279
170014,50.495445,-104.670433,220002,5.371
170014,50.495474,-104.670314,220003,5.380
170014,50.495503,-104.670195,220004,5.389
170014,50.495627,-104.669692,220005,5.428
170014,50.495635,-104.669656,220006,5.430
170014,50.495644,-104.669618,220007,5.433
170014,50.495652,-104.669579,220008,5.436
170014,50.495659,-104.669541,220009,5.439
170014,50.495667,-104.669502,220010,5.442
170014,50.495674,-104.669464,220011,5.444
170014,50.495681,-104.669424,220012,5.447
170014,50.495687,-104.669386,220013,5.450
170014,50.495692,-104.669347,220014,5.453
170014,50.495697,-104.669307,220015,5.456
170014,50.495702,-104.669268,220016,5.459
170014,50.495706,-104.669228,220017,5.462
170014,50.495710,-104.669189,220018,5.464
170014,50.495713,-104.669149,220019,5.467
170014,50.495716,-104.669108,220020,5.470
170014,50.495718,-104.669069,220021,5.473
170014,50.495721,-104.669029,220022,5.476
170014,50.495723,-104.668988,220023,5.479
170014,50.495723,-104.668949,220024,5.481
170014,50.495724,-104.668908,220025,5.484
170014,50.495724,-104.668867,220026,5.487
170014,50.495724,-104.668818,220027,5.491
170014,50.495724,-104.668799,220028,5.492
170014,50.495724,-104.668799,230001,5.492
170014,50.495724,-104.668639,230002,5.503
170014,50.495724,-104.668460,230003,5.516
170014,50.495725,-104.666111,230004,5.683
170014,50.495725,-104.666111,240001,5.683
170014,50.495725,-104.665853,240002,5.701
170014,50.495726,-104.664162,240003,5.821
170014,50.495729,-104.663931,240004,5.837
170014,50.495726,-104.663734,240005,5.851
170014,50.495726,-104.663051,240006,5.900
170014,50.495726,-104.663051,250001,5.900
170014,50.495730,-104.660795,250002,6.060
170014,50.495741,-104.660278,250003,6.096
170014,50.495752,-104.660011,250004,6.115
170014,50.495764,-104.659743,250005,6.134
170014,50.495781,-104.659477,250006,6.153
170014,50.495800,-104.659211,250007,6.172
170014,50.495822,-104.658945,250008,6.191
170014,50.495846,-104.658692,250009,6.210
170014,50.495846,-104.658692,260001,6.210
170014,50.495847,-104.658680,260002,6.210
170014,50.495875,-104.658416,260003,6.229
170014,50.496005,-104.657252,260004,6.313
170014,50.496023,-104.657099,260005,6.324
170014,50.496039,-104.656947,260006,6.335
170014,50.496139,-104.656054,260007,6.399
170014,50.496139,-104.656054,270001,6.399
170014,50.496559,-104.652312,270002,6.669
170014,50.496581,-104.652115,270003,6.683
170014,50.496637,-104.645429,270004,7.157
170014,50.497760,-104.645431,270005,7.282
180005,50.417310,-104.621039,10001,0.000
180005,50.417081,-104.621042,10002,0.025
180005,50.415435,-104.621027,10003,0.208
180005,50.415434,-104.621510,10004,0.243
180005,50.415434,-104.621510,20001,0.243
180005,50.415431,-104.622477,20002,0.311
180005,50.415436,-104.623912,20003,0.413
180005,50.415436,-104.624330,20004,0.443
180005,50.415436,-104.624330,30001,0.443
180005,50.415439,-104.625359,30002,0.516
180005,50.415436,-104.626784,30003,0.617
180005,50.415436,-104.626810,30004,0.619
180005,50.415436,-104.626810,40001,0.619
180005,50.415441,-104.628247,40002,0.721
180005,50.415436,-104.629669,40003,0.822
180005,50.415436,-104.630110,40004,0.854
180005,50.415436,-104.630110,50001,0.854
180005,50.415435,-104.631133,50002,0.926
180005,50.415441,-104.632561,50003,1.028
180005,50.415448,-104.633259,50004,1.077
180005,50.415448,-104.633259,60001,1.077
180005,50.415455,-104.634108,60002,1.138
180005,50.415473,-104.634444,60003,1.162
180005,50.415498,-104.634779,60004,1.186
180005,50.415529,-104.635113,60005,1.210
180005,50.415566,-104.635444,60006,1.234
180005,50.415609,-104.635773,60007,1.258
180005,50.415659,-104.636102,60008,1.282
180005,50.415715,-104.636427,60009,1.305
180005,50.415742,-104.636571,60010,1.316
180005,50.415742,-104.636571,70001,1.316
180005,50.415756,-104.636644,70002,1.321
180005,50.416443,-104.640343,70003,1.595
180005,50.416443,-104.640343,80001,1.595
180005,50.416550,-104.640921,80002,1.638
180005,50.416560,-104.640973,80003,1.642
180005,50.416889,-104.642889,80004,1.783
180005,50.416938,-104.643174,80005,1.804
180005,50.417235,-104.644872,80006,1.929
180005,50.417281,-104.645179,80007,1.951
180005,50.417322,-104.645488,80008,1.974
180005,50.417355,-104.645799,80009,1.996
180005,50.417382,-104.646110,80010,2.018
180005,50.417386,-104.646170,80011,2.022
180005,50.417386,-104.646170,90001,2.022
180005,50.417403,-104.646423,90002,2.041
180005,50.417418,-104.646737,90003,2.063
180005,50.417425,-104.647052,90004,2.085
180005,50.417430,-104.648739,90005,2.205
180005,50.417431,-104.649261,90006,2.242
180005,50.417431,-104.649261,100001,2.242
180005,50.417448,-104.654641,100002,2.624
180005,50.417448,-104.654641,110001,2.624
180005,50.417449,-104.655281,110002,2.670
180005,50.417458,-104.658309,110003,2.885
180005,50.417463,-104.658570,110004,2.904
180005,50.417473,-104.658831,110005,2.922
180005,50.417492,-104.659091,110006,2.941
180005,50.417062,-104.659176,110007,2.989
180005,50.417062,-104.659176,120001,2.989
180005,50.416208,-104.659345,120002,3.085
180005,50.415520,-104.659464,120003,3.162
180005,50.415417,-104.659490,120004,3.173
180005,50.415403,-104.659493,120005,3.175
180005,50.415254,-104.659522,120006,3.191
180005,50.415105,-104.659544,120007,3.208
180005,50.415049,-104.659549,120008,3.214
180005,50.415049,-104.659549,130001,3.214
180005,50.414956,-104.659557,130002,3.225
180005,50.414805,-104.659561,130003,3.241
180005,50.413812,-104.659561,130004,3.352
180005,50.413287,-104.659560,130005,3.410
180005,50.412514,-104.659560,130006,3.496
180005,50.411683,-104.659561,130007,3.589
180005,50.411340,-104.659560,130008,3.627
180005,50.411340,-104.659560,140001,3.627
180005,50.410837,-104.659561,140002,3.683
180005,50.410450,-104.659561,140003,3.726
180005,50.409325,-104.659576,140004,3.851
180005,50.409273,-104.659576,140005,3.857
180005,50.408890,-104.659582,140006,3.899
180005,50.408890,-104.659582,150001,3.899
180005,50.408497,-104.659588,150002,3.943
180005,50.408381,-104.659591,150003,3.956
180005,50.408266,-104.659603,150004,3.969
180005,50.408151,-104.659627,150005,3.981
180005,50.408038,-104.659658,150006,3.994
180005,50.407925,-104.659701,150007,4.007
180005,50.407814,-104.659754,150008,4.020
180005,50.407706,-104.659816,150009,4.033
180005,50.407611,-104.659878,150010,4.044
180005,50.407518,-104.659949,150011,4.056
180005,50.407422,-104.660013,150012,4.067
180005,50.407323,-104.660072,150013,4.079
180005,50.407224,-104.660122,150014,4.091
180005,50.407164,-104.660147,150015,4.098
180005,50.407164,-104.660147,160001,4.098
180005,50.407122,-104.660165,160002,4.102
180005,50.407020,-104.660200,160003,4.114
180005,50.406916,-104.660228,160004,4.126
180005,50.406768,-104.660247,160005,4.142
180005,50.406620,-104.660260,160006,4.159
180005,50.406471,-104.660263,160007,4.175
180005,50.406122,-104.660266,160008,4.214
180005,50.405274,-104.660272,160009,4.308
180005,50.404890,-104.660275,160010,4.351
180005,50.404890,-104.660275,170001,4.351
180005,50.404423,-104.660278,170002,4.403
180005,50.404207,-104.660280,170003,4.427
180005,50.404061,-104.660299,170004,4.443
180005,50.403917,-104.660327,170005,4.460
180005,50.403773,-104.660366,170006,4.476
180005,50.403630,-104.660415,170007,4.492
180005,50.403623,-104.660418,170008,4.493
180005,50.403529,-104.660448,170009,4.503
180005,50.403434,-104.660471,170010,4.514
180005,50.403339,-104.660484,170011,4.525
180005,50.403243,-104.660488,170012,4.535
180005,50.402482,-104.660485,170013,4.620
180005,50.401839,-104.660482,170014,4.692
180005,50.401759,-104.660477,170015,4.700
180005,50.401678,-104.660462,170016,4.710
180005,50.401599,-104.660438,170017,4.718
180005,50.401522,-104.660403,170018,4.728
180005,50.401446,-104.660358,170019,4.737
180005,50.401373,-104.660304,170020,4.745
180005,50.401356,-104.660290,170021,4.748
180005,50.401285,-104.660225,170022,4.757
180005,50.401218,-104.660149,170023,4.766
180005,50.401155,-104.660066,170024,4.775
180005,50.401096,-104.659975,170025,4.784
180005,50.401090,-104.659964,170026,4.785
180005,50.401090,-104.659964,180001,4.785
180005,50.401043,-104.659879,180002,4.793
180005,50.400994,-104.659774,180003,4.803
180005,50.400951,-104.659664,180004,4.812
180005,50.400914,-104.659548,180005,4.821
180005,50.400882,-104.659427,180006,4.830
180005,50.400858,-104.659302,180007,4.840
180005,50.400839,-104.659174,180008,4.849
180005,50.400828,-104.659044,180009,4.858
180005,50.400823,-104.658914,180010,4.868
180005,50.400826,-104.658784,180011,4.877
180005,50.400825,-104.656450,180012,5.043
180005,50.400824,-104.655770,180013,5.091
180005,50.400824,-104.655770,190001,5.091
180005,50.400818,-104.652762,190002,5.305
180005,50.400823,-104.651708,190003,5.380
180005,50.400826,-104.651576,190004,5.389
180005,50.400835,-104.651445,190005,5.399
180005,50.400851,-104.651315,190006,5.408
180005,50.400873,-104.651188,190007,5.417
180005,50.400901,-104.651070,190008,5.426
180005,50.400934,-104.650954,190009,5.435
180005,50.400971,-104.650844,190010,5.444
180005,50.401013,-104.650743,190011,5.453
180005,50.401013,-104.650743,200001,5.453
180005,50.401015,-104.650739,200002,5.453
180005,50.401063,-104.650637,200003,5.462
180005,50.401116,-104.650542,200004,5.471
180005,50.401172,-104.650455,200005,5.480
180005,50.401234,-104.650372,200006,5.489
180005,50.401299,-104.650299,200007,5.498
180005,50.401367,-104.650232,200008,5.507
180005,50.402129,-104.649496,200009,5.606
180005,50.402321,-104.649312,200010,5.631
180005,50.402512,-104.649128,200011,5.656
180005,50.402737,-104.648911,200012,5.686
180005,50.402737,-104.648911,210001,5.686
180005,50.402932,-104.648723,210002,5.711
180005,50.403027,-104.648636,210003,5.723
180005,50.403127,-104.648556,210004,5.736
180005,50.403229,-104.648485,210005,5.748
180005,50.403334,-104.648422,210006,5.761
180005,50.403440,-104.648369,210007,5.773
180005,50.403549,-104.648325,210008,5.786
180005,50.403659,-104.648290,210009,5.798
180005,50.403769,-104.648264,210010,5.810
180005,50.403881,-104.648248,210011,5.823
180005,50.404580,-104.648233,210012,5.901
180005,50.404580,-104.648233,220001,5.901
180005,50.405170,-104.648220,220002,5.966
180005,50.405452,-104.648215,220003,5.997
180005,50.406483,-104.648210,220004,6.112
180005,50.407270,-104.648209,220005,6.200
180008,50.407270,-104.648209,10001,0.000
180008,50.407609,-104.648208,10002,0.038
180008,50.407607,-104.651299,10003,0.257
180008,50.407607,-104.651299,20001,0.257
180008,50.407606,-104.651454,20002,0.268
180008,50.407773,-104.651954,20003,0.308
180008,50.407904,-104.651859,20004,0.325
180008,50.408000,-104.651783,20005,0.336
180008,50.408094,-104.651698,20006,0.348
180008,50.408183,-104.651606,20007,0.360
180008,50.408269,-104.651504,20008,0.372
180008,50.408352,-104.651395,20009,0.384
180008,50.408960,-104.650537,20010,0.475
180008,50.408960,-104.650537,30001,0.475
180008,50.409046,-104.650415,30002,0.488
180008,50.409608,-104.649621,30003,0.573
180008,50.409705,-104.649487,30004,0.587
180008,50.409797,-104.649374,30005,0.600
180008,50.409893,-104.649269,30006,0.613
180008,50.409993,-104.649171,30007,0.626
180008,50.410097,-104.649084,30008,0.639
180008,50.410203,-104.649006,30009,0.652
180008,50.410297,-104.648949,30010,0.663
180008,50.410393,-104.648899,30011,0.675
180008,50.410491,-104.648859,30012,0.686
180008,50.410591,-104.648826,30013,0.697
180008,50.410631,-104.648817,30014,0.702
180008,50.410631,-104.648817,40001,0.702
180008,50.410690,-104.648803,40002,0.709
180008,50.410791,-104.648788,40003,0.720
180008,50.410893,-104.648781,40004,0.731
180008,50.411435,-104.648769,40005,0.791
180008,50.412262,-104.648763,40006,0.883
180008,50.412262,-104.648763,50001,0.883
180008,50.412474,-104.648761,50002,0.907
180008,50.413238,-104.648754,50003,0.992
180008,50.414003,-104.648749,50004,1.077
180008,50.414410,-104.648751,50005,1.122
180008,50.414410,-104.648751,60001,1.122
180008,50.415307,-104.648756,60002,1.222
180008,50.416090,-104.648760,60003,1.309
180008,50.416510,-104.648753,60004,1.356
180008,50.416510,-104.648753,70001,1.356
180008,50.417430,-104.648739,70002,1.458
180008,50.417428,-104.648170,70003,1.498
180008,50.417428,-104.648170,80001,1.498
180008,50.417425,-104.647052,80002,1.578
180008,50.417418,-104.646737,80003,1.600
180008,50.417403,-104.646423,80004,1.623
180008,50.417382,-104.646110,80005,1.645
180008,50.417355,-104.645799,80006,1.667
180008,50.417341,-104.645668,80007,1.677
180008,50.417341,-104.645668,90001,1.677
180008,50.417322,-104.645488,90002,1.690
180008,50.417281,-104.645179,90003,1.712
180008,50.417235,-104.644872,90004,1.734
180008,50.416938,-104.643174,90005,1.859
180008,50.416889,-104.642889,90006,1.881
180008,50.416560,-104.640973,90007,2.021
180008,50.416550,-104.640921,90008,2.025
180008,50.416411,-104.640172,90009,2.081
180008,50.416411,-104.640172,100001,2.081
180008,50.415756,-104.636644,100002,2.342
180008,50.415715,-104.636427,100003,2.358
180008,50.415659,-104.636102,100004,2.382
180008,50.415609,-104.635773,100005,2.406
180008,50.415597,-104.635683,100006,2.412
180008,50.415597,-104.635683,110001,2.412
180008,50.415566,-104.635444,110002,2.429
180008,50.415529,-104.635113,110003,2.453
180008,50.415498,-104.634779,110004,2.477
180008,50.415473,-104.634444,110005,2.501
180008,50.415455,-104.634108,110006,2.525
180008,50.415441,-104.632561,110007,2.635
180008,50.415439,-104.632150,110008,2.664
180008,50.415439,-104.632150,120001,2.664
180008,50.415435,-104.631133,120002,2.737
180008,50.415436,-104.629669,120003,2.841
180008,50.415437,-104.629190,120004,2.875
180008,50.415437,-104.629190,130001,2.875
180008,50.415441,-104.628247,130002,2.942
180008,50.415436,-104.626784,130003,3.046
180008,50.415436,-104.626360,130004,3.076
180008,50.415436,-104.626360,140001,3.076
180008,50.415439,-104.625359,140002,3.147
180008,50.415436,-104.623912,140003,3.250
180008,50.415434,-104.623451,140004,3.282
180008,50.415434,-104.623451,150001,3.282
180008,50.415431,-104.622477,150002,3.352
180008,50.415435,-104.621027,150003,3.455
180008,50.417081,-104.621042,150004,3.638
180008,50.417750,-104.621032,150005,3.712
180008,50.417750,-104.621032,160001,3.712
180008,50.418711,-104.621018,160002,3.819
180008,50.418707,-104.620011,160003,3.890
180008,50.418712,-104.618059,160004,4.029
180008,50.418390,-104.618060,160005,4.065
180008,50.418390,-104.618060,170001,4.065
180008,50.415458,-104.618071,170002,4.391
180008,50.415458,-104.617070,170003,4.462
180008,50.415458,-104.617070,180001,4.462
180008,50.415459,-104.615383,180002,4.582
180008,50.415459,-104.614299,180003,4.659
180008,50.415460,-104.613174,180004,4.739
180008,50.415461,-104.612010,180005,4.821
180008,50.415461,-104.612010,190001,4.821
180008,50.415460,-104.611893,190002,4.830
180008,50.415461,-104.610470,190003,4.931
180008,50.415469,-104.609035,190004,5.033
180008,50.415837,-104.609027,190005,5.074
180008,50.415857,-104.609029,190006,5.076
180008,50.415862,-104.609029,190007,5.077
180008,50.415862,-104.609029,200001,5.077
180008,50.415878,-104.609027,200002,5.078
180008,50.415898,-104.609025,200003,5.080
180008,50.415918,-104.609022,200004,5.083
180008,50.415938,-104.609019,200005,5.085
180008,50.415959,-104.609014,200006,5.087
180008,50.415978,-104.609008,200007,5.090
180008,50.415998,-104.609001,200008,5.092
180008,50.416017,-104.608992,200009,5.094
180008,50.416037,-104.608983,200010,5.096
180008,50.416058,-104.608972,200011,5.099
180008,50.416079,-104.608959,200012,5.101
180008,50.416100,-104.608946,200013,5.104
180008,50.416120,-104.608931,200014,5.106
180008,50.416141,-104.608915,200015,5.109
180008,50.416161,-104.608899,200016,5.111
180008,50.416179,-104.608881,200017,5.114
180008,50.416198,-104.608863,200018,5.116
180008,50.416217,-104.608843,200019,5.119
180008,50.416235,-104.608821,200020,5.121
180008,50.416253,-104.608800,200021,5.124
180008,50.416270,-104.608777,200022,5.126
180008,50.416287,-104.608753,200023,5.129
180008,50.416303,-104.608729,200024,5.131
180008,50.416585,-104.608286,200025,5.176
180008,50.416600,-104.608260,200026,5.178
180008,50.416614,-104.608231,200027,5.181
180008,50.416628,-104.608203,200028,5.183
180008,50.416640,-104.608173,200029,5.186
180008,50.416653,-104.608144,200030,5.188
180008,50.416664,-104.608114,200031,5.191
180008,50.416675,-104.608082,200032,5.193
180008,50.416686,-104.608051,200033,5.196
180008,50.416695,-104.608018,200034,5.198
180008,50.416703,-104.607986,200035,5.201
180008,50.416711,-104.607952,200036,5.204
180008,50.416719,-104.607918,200037,5.206
180008,50.416726,-104.607884,200038,5.209
180008,50.416732,-104.607850,200039,5.211
180008,50.416736,-104.607815,200040,5.214
180008,50.416741,-104.607781,200041,5.216
180008,50.416744,-104.607746,200042,5.219
180008,50.416747,-104.607711,200043,5.221
180008,50.416749,-104.607674,200044,5.224
180008,50.416751,-104.607639,200045,5.226
180008,50.416751,-104.607604,200046,5.229
180008,50.416746,-104.606730,200047,5.291
180008,50.416737,-104.605403,200048,5.385
180008,50.416736,-104.604990,200049,5.414
180008,50.416736,-104.604990,210001,5.414
180008,50.416729,-104.601635,210002,5.653
180008,50.416102,-104.601640,210003,5.723
180008,50.415586,-104.601620,210004,5.780
180008,50.415586,-104.600980,210005,5.825
180008,50.415586,-104.600980,220001,5.825
180008,50.415582,-104.597731,220002,6.056
180008,50.415589,-104.596861,220003,6.118
180008,50.415589,-104.596861,230001,6.118
180008,50.415601,-104.595269,230002,6.231
180008,50.415605,-104.594532,230003,6.283
180008,50.415606,-104.594511,230004,6.285
180008,50.415606,-104.594485,230005,6.287
180008,50.415606,-104.594474,230006,6.287
180008,50.415606,-104.594457,230007,6.289
180008,50.415610,-104.593851,230008,6.332
180008,50.416576,-104.593870,230009,6.439
180008,50.416660,-104.593870,230010,6.449
180008,50.416744,-104.593866,230011,6.458
180008,50.416822,-104.593857,230012,6.467
180008,50.416822,-104.593857,240001,6.467
180008,50.416828,-104.593857,240002,6.467
180008,50.416912,-104.593844,240003,6.477
180008,50.416996,-104.593827,240004,6.486
180008,50.417078,-104.593807,240005,6.495
180008,50.417161,-104.593782,240006,6.505
180008,50.417243,-104.593752,240007,6.514
180008,50.417527,-104.593639,240008,6.547
180008,50.417809,-104.593512,240009,6.579
180008,50.418090,-104.593373,240010,6.612
180008,50.418714,-104.593207,240011,6.682
180008,50.418737,-104.593202,240012,6.685
180008,50.419020,-104.593134,240013,6.717
180008,50.419303,-104.593081,240014,6.748
180008,50.419541,-104.593050,240015,6.775
180008,50.419541,-104.593050,250001,6.775
180008,50.419587,-104.593044,250002,6.780
180008,50.419871,-104.593022,250003,6.812
180008,50.419898,-104.593021,250004,6.815
180008,50.420156,-104.593016,250005,6.843
180008,50.420164,-104.590021,250006,7.056
180008,50.420166,-104.589652,250007,7.082
180008,50.420160,-104.589204,250008,7.114
180008,50.420158,-104.589171,250009,7.117
180008,50.420144,-104.588757,250010,7.146
180008,50.420120,-104.588311,250011,7.178
180008,50.420101,-104.588059,250012,7.196
180008,50.420087,-104.587866,250013,7.210
180008,50.420044,-104.587423,250014,7.241
180008,50.419993,-104.586983,250015,7.273
180008,50.419950,-104.586603,250016,7.301
180008,50.419933,-104.586429,250017,7.313
180008,50.419933,-104.586429,260001,7.313
180008,50.419919,-104.586288,260002,7.323
180008,50.419913,-104.586222,260003,7.328
180008,50.419884,-104.585840,260004,7.355
180008,50.419862,-104.585456,260005,7.383
180008,50.419847,-104.585071,260006,7.410
180008,50.419840,-104.584686,260007,7.437
180008,50.419832,-104.583926,260008,7.491
180008,50.419832,-104.583919,260009,7.492
180008,50.419832,-104.583910,260010,7.492
180008,50.419831,-104.583902,260011,7.493
180008,50.419830,-104.583895,260012,7.494
180008,50.419830,-104.583886,260013,7.494
180008,50.419829,-104.583879,260014,7.495
180008,50.419827,-104.583871,260015,7.495
180008,50.419825,-104.583864,260016,7.496
180008,50.419824,-104.583857,260017,7.496
180008,50.419822,-104.583848,260018,7.497
180008,50.419819,-104.583841,260019,7.497
180008,50.419818,-104.583834,260020,7.498
180008,50.419815,-104.583827,260021,7.499
180008,50.419813,-104.583820,260022,7.499
180008,50.419810,-104.583813,260023,7.500
180008,50.419808,-104.583808,260024,7.500
180008,50.419804,-104.583801,260025,7.501
180008,50.419801,-104.583795,260026,7.501
180008,50.419799,-104.583788,260027,7.502
180008,50.419795,-104.583782,260028,7.503
180008,50.419791,-104.583777,260029,7.503
180008,50.419788,-104.583771,260030,7.504
180008,50.419784,-104.583766,260031,7.504
180008,50.419781,-104.583760,260032,7.505
180008,50.419776,-104.583756,260033,7.505
180008,50.419772,-104.583750,260034,7.506
180008,50.419768,-104.583746,260035,7.507
180008,50.419763,-104.583742,260036,7.507
180008,50.419760,-104.583738,260037,7.508
180008,50.419755,-104.583734,260038,7.508
180008,50.419751,-104.583731,260039,7.509
180008,50.419746,-104.583727,260040,7.510
180008,50.419741,-104.583724,260041,7.510
180008,50.419736,-104.583721,260042,7.511
180008,50.419732,-104.583718,260043,7.511
180008,50.419726,-104.583716,260044,7.512
180008,50.419722,-104.583714,260045,7.512
180008,50.419717,-104.583713,260046,7.513
180008,50.419712,-104.583711,260047,7.513
180008,50.419707,-104.583710,260048,7.514
180008,50.419702,-104.583709,260049,7.514
180008,50.419697,-104.583707,260050,7.515
180008,50.419692,-104.583707,260051,7.516
180008,50.419687,-104.583707,260052,7.516
180008,50.418369,-104.583702,260053,7.663
180009,50.418369,-104.583702,10001,0.000
180009,50.418244,-104.583702,10002,0.014
180009,50.416361,-104.583689,10003,0.223
180009,50.416351,-104.583690,10004,0.224
180009,50.416341,-104.583690,10005,0.226
180009,50.416332,-104.583692,10006,0.227
180009,50.416322,-104.583695,10007,0.228
180009,50.416313,-104.583698,10008,0.229
180009,50.416303,-104.583700,10009,0.230
180009,50.416294,-104.583703,10010,0.231
180009,50.416285,-104.583708,10011,0.232
180009,50.416276,-104.583712,10012,0.233
180009,50.416267,-104.583718,10013,0.234
180009,50.416259,-104.583723,10014,0.235
180009,50.416250,-104.583729,10015,0.236
180009,50.416241,-104.583735,10016,0.237
180009,50.416233,-104.583742,10017,0.238
180009,50.416224,-104.583749,10018,0.239
180009,50.416215,-104.583758,10019,0.240
180009,50.416207,-104.583765,10020,0.241
180009,50.416200,-104.583775,10021,0.242
180009,50.416192,-104.583783,10022,0.243
180009,50.416185,-104.583793,10023,0.245
180009,50.416178,-104.583802,10024,0.246
180009,50.416171,-104.583813,10025,0.247
180009,50.416164,-104.583823,10026,0.248
180009,50.416157,-104.583834,10027,0.249
180009,50.416151,-104.583845,10028,0.250
180009,50.416145,-104.583857,10029,0.251
180009,50.416139,-104.583869,10030,0.252
180009,50.416134,-104.583881,10031,0.253
180009,50.416129,-104.583893,10032,0.254
180009,50.416123,-104.583906,10033,0.255
180009,50.416119,-104.583919,10034,0.256
180009,50.416114,-104.583933,10035,0.258
180009,50.416110,-104.583946,10036,0.259
180009,50.416106,-104.583960,10037,0.260
180009,50.416103,-104.583974,10038,0.261
180009,50.416099,-104.583988,10039,0.262
180009,50.416097,-104.584002,10040,0.263
180009,50.416094,-104.584016,10041,0.264
180009,50.415751,-104.586059,10042,0.414
180009,50.415731,-104.586212,10043,0.425
180009,50.415713,-104.586367,10044,0.436
180009,50.415707,-104.586442,10045,0.442
180009,50.415699,-104.586522,10046,0.447
180009,50.415689,-104.586677,10047,0.458
180009,50.415681,-104.586833,10048,0.469
180009,50.415677,-104.586991,10049,0.481
180009,50.415674,-104.587147,10050,0.492
180009,50.415675,-104.587178,10051,0.494
180009,50.415675,-104.588052,10052,0.556
180009,50.415675,-104.588825,10053,0.611
180009,50.415665,-104.589128,10054,0.632
180009,50.415650,-104.589412,10055,0.653
180009,50.415650,-104.589412,20001,0.653
180009,50.415649,-104.589431,20002,0.654
180009,50.415637,-104.589638,20003,0.669
180009,50.415629,-104.589757,20004,0.677
180009,50.415626,-104.590789,20005,0.751
180009,50.415620,-104.592139,20006,0.847
180009,50.415620,-104.592139,30001,0.847
180009,50.415619,-104.592323,30002,0.860
180009,50.415610,-104.593851,30003,0.968
